ST,LT,targetPercentage,stopLossPercentage,entryDifference,profitPercentage
1,1000,0.003,0.006,5e-06,0.7309815207053871
1,1000,0.005,0.006,5e-06,3.037910737143923
1,1000,0.0015,0.008,5e-06,0.8582971537550277
1,1000,0.002,0.008,5e-06,1.8211236858632018
1,1000,0.003,0.008,5e-06,1.691757326594634
1,1000,0.005,0.008,5e-06,2.8796574189847046
1,1000,0.0015,0.01,5e-06,0.6549128078107813
1,1000,0.002,0.01,5e-06,1.615797765948157
1,1000,0.003,0.01,5e-06,1.4866922785474301
1,1000,0.005,0.01,5e-06,3.060047526396459
1,1000,0.0015,0.002,1e-05,0.21914986645588108
1,1000,0.002,0.002,1e-05,0.7419533257557287
1,1000,0.003,0.002,1e-05,-0.5405235824986088
1,1000,0.005,0.002,1e-05,0.8331803564516127
1,1000,0.0015,0.006,1e-05,-0.6791459283679857
1,1000,0.002,0.006,1e-05,-0.412051766606214
1,1000,0.003,0.006,1e-05,0.23265058090136126
1,1000,0.005,0.006,1e-05,3.0154774280337415
1,1000,0.0015,0.008,1e-05,0.7662142170590025
1,1000,0.002,0.008,1e-05,0.8840350711710077
1,1000,0.003,0.008,1e-05,0.9771037657785087
1,1000,0.005,0.008,1e-05,2.436257204777914
1,1000,0.0015,0.01,1e-05,0.3602266595339021
1,1000,0.002,0.01,1e-05,0.27495621110273927
1,1000,0.003,0.01,1e-05,0.3674630113095434
1,1000,0.005,0.01,1e-05,2.202430021415358
1,1000,0.0015,0.002,5e-05,-2.5599581881895928
1,1000,0.002,0.002,5e-05,-1.869784059650459
1,1000,0.003,0.002,5e-05,-0.6684954695734935
1,1000,0.005,0.002,5e-05,1.8064522126090665
1,1000,0.0015,0.006,5e-05,0.7256048690627681
1,1000,0.002,0.006,5e-05,1.5727302217873218
1,1000,0.003,0.006,5e-05,4.859578034766421
1,1000,0.005,0.006,5e-05,7.981260870590923
1,1000,0.0015,0.008,5e-05,1.2730568294515354
1,1000,0.002,0.008,5e-05,1.8176774444155441
1,1000,0.003,0.008,5e-05,5.382356423478796
1,1000,0.005,0.008,5e-05,8.196140643816907
1,1000,0.0015,0.01,5e-05,1.3903295896169343
1,1000,0.002,0.01,5e-05,1.568942762064185
1,1000,0.003,0.01,5e-05,5.438681033493609
1,1000,0.005,0.01,5e-05,8.469872569944958
4,1000,0.0015,0.002,1e-06,-0.09028599999998388
4,1000,0.002,0.002,1e-06,-0.040395999999987
4,1000,0.003,0.002,1e-06,-0.1571922309223317
4,1000,0.005,0.002,1e-06,-0.1571922309223317
4,1000,0.0015,0.006,1e-06,0.2601690000000101
4,1000,0.002,0.006,1e-06,0.36032400000001186
4,1000,0.003,0.006,1e-06,0.1341096323283164
4,1000,0.005,0.006,1e-06,0.1341096323283164
4,1000,0.0015,0.008,1e-06,0.2601690000000101
4,1000,0.002,0.008,1e-06,0.36032400000001186
4,1000,0.003,0.008,1e-06,0.1341096323283164
4,1000,0.005,0.008,1e-06,0.1341096323283164
4,1000,0.0015,0.01,1e-06,0.2601690000000101
4,1000,0.002,0.01,1e-06,0.36032400000001186
4,1000,0.003,0.01,1e-06,0.1341096323283164
4,1000,0.005,0.01,1e-06,0.1341096323283164
4,1000,0.0015,0.002,5e-06,-0.6292739950367054
4,1000,0.002,0.002,5e-06,-0.2812326849424007
4,1000,0.003,0.002,5e-06,-0.2988210381791201
4,1000,0.005,0.002,5e-06,0.07519287175963285
4,1000,0.0015,0.006,5e-06,-0.4317331012331671
4,1000,0.002,0.006,5e-06,0.1168994161127701
4,1000,0.003,0.006,5e-06,0.4637686408782926
4,1000,0.005,0.006,5e-06,1.3361975602679044
4,1000,0.0015,0.008,5e-06,-0.9932093697626376
4,1000,0.002,0.008,5e-06,-0.44767065075460577
4,1000,0.003,0.008,5e-06,-0.10275745921182189
4,1000,0.005,0.008,5e-06,0.7647517387698199
4,1000,0.0015,0.01,5e-06,-0.8633875716306805
4,1000,0.002,0.01,5e-06,-0.3171335196944236
4,1000,0.003,0.01,5e-06,0.028231936288403148
4,1000,0.005,0.01,5e-06,0.8968786482048241
4,1000,0.0015,0.002,1e-05,-0.778504688340087
4,1000,0.002,0.002,1e-05,0.018262959765547038
4,1000,0.003,0.002,1e-05,0.9051288587335504
4,1000,0.005,0.002,1e-05,1.4188760956231672
4,1000,0.0015,0.006,1e-05,-0.7318287617325003
4,1000,0.002,0.006,1e-05,-0.14026439456139572
4,1000,0.003,0.006,1e-05,0.9304012652143978
4,1000,0.005,0.006,1e-05,2.6579708052999917
4,1000,0.0015,0.008,1e-05,-0.9437993566737912
4,1000,0.002,0.008,1e-05,-0.4032325283947813
4,1000,0.003,0.008,1e-05,0.6646136671714986
4,1000,0.005,0.008,1e-05,2.387633868774852
4,1000,0.0015,0.01,1e-05,-0.5934474216066854
4,1000,0.002,0.01,1e-05,-0.05096866219067575
4,1000,0.003,0.01,1e-05,1.0206543992208328
4,1000,0.005,0.01,1e-05,2.74976875200168
4,1000,0.0015,0.002,5e-05,-4.978530784224288
4,1000,0.002,0.002,5e-05,-3.5370780929522505
4,1000,0.003,0.002,5e-05,-4.0756461731983435
4,1000,0.005,0.002,5e-05,-2.350412896764964
4,1000,0.0015,0.006,5e-05,-3.2555228108270717
4,1000,0.002,0.006,5e-05,0.06142762853664774
4,1000,0.003,0.006,5e-05,-1.1165947565820455
4,1000,0.005,0.006,5e-05,-3.377915330742276
4,1000,0.0015,0.008,5e-05,-2.8713487767251022
4,1000,0.002,0.008,5e-05,0.4765272246908925
4,1000,0.003,0.008,5e-05,-0.9708424923587367
4,1000,0.005,0.008,5e-05,-3.0546734156104316
4,1000,0.0015,0.01,5e-05,-3.286877333756588
4,1000,0.002,0.01,5e-05,0.09663442616205664
4,1000,0.003,0.01,5e-05,-1.4423757882412347
4,1000,0.005,0.01,5e-05,-2.8449894635141026
12,1000,0.0015,0.002,1e-06,-0.4889979883088258
12,1000,0.002,0.002,1e-06,-0.5150642515733717
12,1000,0.003,0.002,1e-06,-0.813379316440388
12,1000,0.005,0.002,1e-06,-0.6155599692453939
12,1000,0.0015,0.006,1e-06,0.9142380051344823
12,1000,0.002,0.006,1e-06,0.2857669888470804
12,1000,0.003,0.006,1e-06,0.28459774439699714
12,1000,0.005,0.006,1e-06,0.6866263062523581
12,1000,0.0015,0.008,1e-06,0.9142380051344823
12,1000,0.002,0.008,1e-06,0.08674724966910574
12,1000,0.003,0.008,1e-06,0.08558032561534201
12,1000,0.005,0.008,1e-06,0.48681105122809765
12,1000,0.0015,0.01,1e-06,0.9142380051344823
12,1000,0.002,0.01,1e-06,-0.11148429252200165
12,1000,0.003,0.01,1e-06,-0.1126489053691282
12,1000,0.005,0.01,1e-06,0.287787143748508
12,1000,0.0015,0.002,5e-06,-1.3221349856661346
12,1000,0.002,0.002,5e-06,-1.2492616305495807
12,1000,0.003,0.002,5e-06,-1.840600713715257
12,1000,0.005,0.002,5e-06,-2.1352327949505145
12,1000,0.0015,0.006,5e-06,0.49300240602043743
12,1000,0.002,0.006,5e-06,0.11709811427218497
12,1000,0.003,0.006,5e-06,-0.6009852834229612
12,1000,0.005,0.006,5e-06,-0.7727693195860419
12,1000,0.0015,0.008,5e-06,0.2907625138770964
12,1000,0.002,0.008,5e-06,-0.2826704412728809
12,1000,0.003,0.008,5e-06,-1.1770257303124532
12,1000,0.005,0.008,5e-06,-1.347814237966105
12,1000,0.0015,0.01,5e-06,0.08852262173377756
12,1000,0.002,0.01,5e-06,-0.680855594433083
12,1000,0.003,0.01,5e-06,-1.571639598528296
12,1000,0.005,0.01,5e-06,-1.7417461239389587
12,1000,0.0015,0.002,1e-05,-1.853986635789029
12,1000,0.002,0.002,1e-05,-1.8404839105880089
12,1000,0.003,0.002,1e-05,-2.3110544568261338
12,1000,0.005,0.002,1e-05,-2.0172326866086054
12,1000,0.0015,0.006,1e-05,0.23163650082667075
12,1000,0.002,0.006,1e-05,-1.027011224597263
12,1000,0.003,0.006,1e-05,-1.521117806677319
12,1000,0.005,0.006,1e-05,-0.9031028521407469
12,1000,0.0015,0.008,1e-05,-0.1713853528711895
12,1000,0.002,0.008,1e-05,-1.8158334181039515
12,1000,0.003,0.008,1e-05,-2.482774171622393
12,1000,0.005,0.008,1e-05,-1.8707941963770347
12,1000,0.0015,0.01,1e-05,0.5815912394715461
12,1000,0.002,0.01,1e-05,-0.8085404557996778
12,1000,0.003,0.01,1e-05,-1.3839828379090369
12,1000,0.005,0.01,1e-05,-0.5671916562316248
12,1000,0.0015,0.002,5e-05,-2.3520963288307883
12,1000,0.002,0.002,5e-05,-2.049263967589554
12,1000,0.003,0.002,5e-05,-1.8170487287776704
12,1000,0.005,0.002,5e-05,-0.7474457223265007
12,1000,0.0015,0.006,5e-05,0.3302144691925468
12,1000,0.002,0.006,5e-05,-0.39970606958577015
12,1000,0.003,0.006,5e-05,-1.355908167193287
12,1000,0.005,0.006,5e-05,-0.8777356150165838
12,1000,0.0015,0.008,5e-05,-0.9428720694485859
12,1000,0.002,0.008,5e-05,-0.47782157003726233
12,1000,0.003,0.008,5e-05,-1.2672054243922926
12,1000,0.005,0.008,5e-05,-1.4461347034621541
12,1000,0.0015,0.01,5e-05,0.6602875645583817
12,1000,0.002,0.01,5e-05,1.556067999891475
12,1000,0.003,0.01,5e-05,-0.6063775322512677
12,1000,0.005,0.01,5e-05,-0.714699748518699
20,1000,0.0015,0.002,1e-06,0.6523717361123893
20,1000,0.002,0.002,1e-06,0.5015643069521403
20,1000,0.003,0.002,1e-06,0.9044587446028762
20,1000,0.005,0.002,1e-06,1.132233653575332
20,1000,0.0015,0.006,1e-06,0.6523717361123893
20,1000,0.002,0.006,1e-06,0.7407210965208355
20,1000,0.003,0.006,1e-06,1.1445742748728671
20,1000,0.005,0.006,1e-06,1.3728912044233432
20,1000,0.0015,0.008,1e-06,0.6523717361123893
20,1000,0.002,0.008,1e-06,0.7407210965208355
20,1000,0.003,0.008,1e-06,1.1445742748728671
20,1000,0.005,0.008,1e-06,1.3728912044233432
20,1000,0.0015,0.01,1e-06,0.6523717361123893
20,1000,0.002,0.01,1e-06,0.7407210965208355
20,1000,0.003,0.01,1e-06,1.1445742748728671
20,1000,0.005,0.01,1e-06,1.3728912044233432
20,1000,0.0015,0.002,5e-06,0.8687689898332795
20,1000,0.002,0.002,5e-06,1.0709268650929582
20,1000,0.003,0.002,5e-06,0.6673731862015364
20,1000,0.005,0.002,5e-06,1.0144803793032509
20,1000,0.0015,0.006,5e-06,0.415862611602269
20,1000,0.002,0.006,5e-06,0.9069073398840999
20,1000,0.003,0.006,5e-06,-0.25709671895713937
20,1000,0.005,0.006,5e-06,0.08682284598136025
20,1000,0.0015,0.008,5e-06,0.9666618751538625
20,1000,0.002,0.008,5e-06,1.0680890126411935
20,1000,0.003,0.008,5e-06,-0.496684912997869
20,1000,0.005,0.008,5e-06,-0.15359146264743995
20,1000,0.0015,0.01,5e-06,0.7630590078920196
20,1000,0.002,0.01,5e-06,0.8642816139466047
20,1000,0.003,0.01,5e-06,0.02042083498916547
20,1000,0.005,0.01,5e-06,0.36529729724341653
20,1000,0.0015,0.002,1e-05,0.6374796201376265
20,1000,0.002,0.002,1e-05,0.2562570945821907
20,1000,0.003,0.002,1e-05,-0.14404199143313035
20,1000,0.005,0.002,1e-05,-0.7690644708968852
20,1000,0.0015,0.006,1e-05,0.16285276436491802
20,1000,0.002,0.006,1e-05,0.30260787653424437
20,1000,0.003,0.006,1e-05,-0.9522073960154809
20,1000,0.005,0.006,1e-05,-0.9826523572458945
20,1000,0.0015,0.008,1e-05,2.101925088912271
20,1000,0.002,0.008,1e-05,1.8548558510971036
20,1000,0.003,0.008,1e-05,0.08049528460041255
20,1000,0.005,0.008,1e-05,-0.5989059829139776
20,1000,0.0015,0.01,1e-05,1.8960329229736894
20,1000,0.002,0.01,1e-05,1.6494619090702933
20,1000,0.003,0.01,1e-05,0.853389385669634
20,1000,0.005,0.01,1e-05,0.16874128928592302
20,1000,0.0015,0.002,5e-05,0.9234962197884444
20,1000,0.002,0.002,5e-05,2.032088170147839
20,1000,0.003,0.002,5e-05,2.996376954947788
20,1000,0.005,0.002,5e-05,1.422913713827878
20,1000,0.0015,0.006,5e-05,4.752257788488579
20,1000,0.002,0.006,5e-05,4.887399361351608
20,1000,0.003,0.006,5e-05,4.447001230088721
20,1000,0.005,0.006,5e-05,4.1791079025888855
20,1000,0.0015,0.008,5e-05,6.203517587407714
20,1000,0.002,0.008,5e-05,5.669252410415071
20,1000,0.003,0.008,5e-05,5.599113426383995
20,1000,0.005,0.008,5e-05,7.455367379818334
20,1000,0.0015,0.01,5e-05,5.569925725511116
20,1000,0.002,0.01,5e-05,4.827033307101747
20,1000,0.003,0.01,5e-05,5.993514690286861
20,1000,0.005,0.01,5e-05,7.856701551409717
