stockName,shortTerm,longTerm,targetPercentage,stopLossPercentage,entryDifference,profitPercentage
ADANIPORTS_F1,8,150,0.01,0.008,5e-05,-6.368286223170161
ADANIPORTS_F1,10,150,0.01,0.008,5e-05,4.505065259825103
ADANIPORTS_F1,12,150,0.01,0.008,5e-05,-15.918374397625257
ADANIPORTS_F1,14,150,0.01,0.008,5e-05,-0.889480163391565
ADANIPORTS_F1,16,150,0.01,0.008,5e-05,-5.495336218051938
ADANIPORTS_F1,2,200,0.01,0.008,5e-05,-16.898105843816623
ADANIPORTS_F1,3,200,0.01,0.008,5e-05,-6.628249206764147
ADANIPORTS_F1,4,200,0.01,0.008,5e-05,-4.916495016876765
ADANIPORTS_F1,6,200,0.01,0.008,5e-05,-3.2132091782209438
ADANIPORTS_F1,8,200,0.01,0.008,5e-05,-15.539921112710308
ADANIPORTS_F1,10,200,0.01,0.008,5e-05,4.085234743969335
ADANIPORTS_F1,12,200,0.01,0.008,5e-05,-13.58082214549895
ADANIPORTS_F1,14,200,0.01,0.008,5e-05,-21.053656352339843
ADANIPORTS_F1,16,200,0.01,0.008,5e-05,-15.662716469318749
ADANIPORTS_F1,2,250,0.01,0.008,5e-05,-13.007772431238074
ADANIPORTS_F1,3,250,0.01,0.008,5e-05,9.740792787307196
ADANIPORTS_F1,4,250,0.01,0.008,5e-05,-2.9334042953453765
ADANIPORTS_F1,6,250,0.01,0.008,5e-05,-11.36288971234849
ADANIPORTS_F1,8,250,0.01,0.008,5e-05,7.54367456497036
ADANIPORTS_F1,10,250,0.01,0.008,5e-05,-11.978083435329212
ADANIPORTS_F1,12,250,0.01,0.008,5e-05,5.086135918611512
ADANIPORTS_F1,14,250,0.01,0.008,5e-05,4.439934749292007
ADANIPORTS_F1,16,250,0.01,0.008,5e-05,0.31980154529935856
ADANIPORTS_F1,2,300,0.01,0.008,5e-05,1.6738469074385476
ADANIPORTS_F1,3,300,0.01,0.008,5e-05,-0.3577330301443027
ADANIPORTS_F1,4,300,0.01,0.008,5e-05,-12.961278773037954
ADANIPORTS_F1,6,300,0.01,0.008,5e-05,2.611657410799717
ADANIPORTS_F1,8,300,0.01,0.008,5e-05,-8.597529293855011
ADANIPORTS_F1,10,300,0.01,0.008,5e-05,-13.575585362127928
ADANIPORTS_F1,12,300,0.01,0.008,5e-05,-21.676699524395204
ADANIPORTS_F1,14,300,0.01,0.008,5e-05,-16.24973887769294
ADANIPORTS_F1,16,300,0.01,0.008,5e-05,1.239636855561943
ADANIPORTS_F1,2,400,0.01,0.008,5e-05,-4.829782177016984
ADANIPORTS_F1,3,400,0.01,0.008,5e-05,-2.612111345446233
ADANIPORTS_F1,4,400,0.01,0.008,5e-05,-15.080629384681776
ADANIPORTS_F1,6,400,0.01,0.008,5e-05,2.3886662697969685
ADANIPORTS_F1,8,400,0.01,0.008,5e-05,1.9644889612227434
ADANIPORTS_F1,10,400,0.01,0.008,5e-05,-4.03976609146236
ADANIPORTS_F1,12,400,0.01,0.008,5e-05,-2.061404669334832
ADANIPORTS_F1,14,400,0.01,0.008,5e-05,-12.285452407470299
ADANIPORTS_F1,16,400,0.01,0.008,5e-05,-3.5611761636379913
AUROPHARMA_F1,2,100,0.01,0.008,5e-05,-13.71862852093787
AUROPHARMA_F1,3,100,0.01,0.008,5e-05,19.719947985834317
AUROPHARMA_F1,4,100,0.01,0.008,5e-05,-5.974216442173052
AUROPHARMA_F1,6,100,0.01,0.008,5e-05,20.856091022145208
AUROPHARMA_F1,8,100,0.01,0.008,5e-05,26.579737118730762
AUROPHARMA_F1,10,100,0.01,0.008,5e-05,8.168068422784124
AUROPHARMA_F1,12,100,0.01,0.008,5e-05,-2.3872092352905994
AUROPHARMA_F1,14,100,0.01,0.008,5e-05,-12.889143164216721
AUROPHARMA_F1,16,100,0.01,0.008,5e-05,8.701160073394721
AUROPHARMA_F1,2,150,0.01,0.008,5e-05,-12.376829764595366
AUROPHARMA_F1,3,150,0.01,0.008,5e-05,-17.22435471097592
AUROPHARMA_F1,4,150,0.01,0.008,5e-05,-3.3748991358651614
AUROPHARMA_F1,6,150,0.01,0.008,5e-05,-2.25053816712264
AUROPHARMA_F1,8,150,0.01,0.008,5e-05,8.144965900421596
AUROPHARMA_F1,10,150,0.01,0.008,5e-05,-5.891303240600765
AUROPHARMA_F1,12,150,0.01,0.008,5e-05,1.5919172828179118
AUROPHARMA_F1,14,150,0.01,0.008,5e-05,11.51121104037729
AUROPHARMA_F1,16,150,0.01,0.008,5e-05,-27.404522709547084
AUROPHARMA_F1,2,200,0.01,0.008,5e-05,-0.4596551473923238
AUROPHARMA_F1,3,200,0.01,0.008,5e-05,-6.558796956964541
AUROPHARMA_F1,4,200,0.01,0.008,5e-05,6.644419391551071
AUROPHARMA_F1,6,200,0.01,0.008,5e-05,-9.597837468245418
AUROPHARMA_F1,8,200,0.01,0.008,5e-05,-11.983086179382196
AUROPHARMA_F1,10,200,0.01,0.008,5e-05,-1.0449264297709537
AUROPHARMA_F1,12,200,0.01,0.008,5e-05,-18.039547338405526
AUROPHARMA_F1,14,200,0.01,0.008,5e-05,-16.921417028776453
AUROPHARMA_F1,16,200,0.01,0.008,5e-05,7.851620351251598
AUROPHARMA_F1,2,250,0.01,0.008,5e-05,16.00113597710031
AUROPHARMA_F1,3,250,0.01,0.008,5e-05,-10.261845941462976
AUROPHARMA_F1,4,250,0.01,0.008,5e-05,10.551192427048717
AUROPHARMA_F1,6,250,0.01,0.008,5e-05,1.1734976011221532
AUROPHARMA_F1,8,250,0.01,0.008,5e-05,-2.3824152653058817
AUROPHARMA_F1,10,250,0.01,0.008,5e-05,-5.711751542812271
AUROPHARMA_F1,12,250,0.01,0.008,5e-05,-12.92925231103752
AUROPHARMA_F1,14,250,0.01,0.008,5e-05,5.539011469638089
AUROPHARMA_F1,16,250,0.01,0.008,5e-05,-3.8985711341927187
AUROPHARMA_F1,2,300,0.01,0.008,5e-05,-10.68321817681861
AUROPHARMA_F1,3,300,0.01,0.008,5e-05,7.1519560172065955
AUROPHARMA_F1,4,300,0.01,0.008,5e-05,-6.814953153693992
AUROPHARMA_F1,6,300,0.01,0.008,5e-05,13.28561231576353
AUROPHARMA_F1,8,300,0.01,0.008,5e-05,-1.9414969326879805
AUROPHARMA_F1,10,300,0.01,0.008,5e-05,6.554400521146908
AUROPHARMA_F1,12,300,0.01,0.008,5e-05,-5.262492642114869
AUROPHARMA_F1,14,300,0.01,0.008,5e-05,16.077029456772095
AUROPHARMA_F1,16,300,0.01,0.008,5e-05,-7.30800549237628
AUROPHARMA_F1,2,400,0.01,0.008,5e-05,9.053806600695125
AUROPHARMA_F1,3,400,0.01,0.008,5e-05,26.39143657265286
AUROPHARMA_F1,4,400,0.01,0.008,5e-05,-4.155254283505028
AUROPHARMA_F1,6,400,0.01,0.008,5e-05,18.731185520704653
AUROPHARMA_F1,8,400,0.01,0.008,5e-05,-0.1350120914576758
AUROPHARMA_F1,10,400,0.01,0.008,5e-05,-5.667823276412731
AUROPHARMA_F1,12,400,0.01,0.008,5e-05,8.176001077957128
AUROPHARMA_F1,14,400,0.01,0.008,5e-05,-3.5092842297763216
AUROPHARMA_F1,16,400,0.01,0.008,5e-05,26.748007660055116
TATASTEEL_F1,2,100,0.01,0.008,5e-05,0.21086086493034006
TATASTEEL_F1,3,100,0.01,0.008,5e-05,-2.003445961097017
TATASTEEL_F1,4,100,0.01,0.008,5e-05,27.737880253610104
TATASTEEL_F1,6,100,0.01,0.008,5e-05,-18.02455575015891
TATASTEEL_F1,8,100,0.01,0.008,5e-05,-9.954375837171725
TATASTEEL_F1,10,100,0.01,0.008,5e-05,2.50234359050574
TATASTEEL_F1,12,100,0.01,0.008,5e-05,-24.207031010150303
TATASTEEL_F1,14,100,0.01,0.008,5e-05,-6.005860606548596
TATASTEEL_F1,16,100,0.01,0.008,5e-05,17.567254083039053
TATASTEEL_F1,2,150,0.01,0.008,5e-05,6.461851680092434
TATASTEEL_F1,3,150,0.01,0.008,5e-05,-1.0478515809404954
TATASTEEL_F1,4,150,0.01,0.008,5e-05,-20.990016427858503
TATASTEEL_F1,6,150,0.01,0.008,5e-05,-2.7717321389240657
TATASTEEL_F1,8,150,0.01,0.008,5e-05,-7.777633711016696
TATASTEEL_F1,10,150,0.01,0.008,5e-05,4.448953766613495
TATASTEEL_F1,12,150,0.01,0.008,5e-05,10.377805772459592
TATASTEEL_F1,14,150,0.01,0.008,5e-05,-12.833815289405715
TATASTEEL_F1,16,150,0.01,0.008,5e-05,-23.612344441082822
TATASTEEL_F1,2,200,0.01,0.008,5e-05,14.654509131641857
TATASTEEL_F1,3,200,0.01,0.008,5e-05,-4.566993979992839
TATASTEEL_F1,4,200,0.01,0.008,5e-05,2.766516143796416
TATASTEEL_F1,6,200,0.01,0.008,5e-05,-2.5529880742849453
TATASTEEL_F1,8,200,0.01,0.008,5e-05,0.21922867814465619
TATASTEEL_F1,10,200,0.01,0.008,5e-05,-3.5318984108735574
TATASTEEL_F1,12,200,0.01,0.008,5e-05,1.9525351554038783
TATASTEEL_F1,14,200,0.01,0.008,5e-05,-1.0187867009108786
TATASTEEL_F1,16,200,0.01,0.008,5e-05,11.946698910941599
TATASTEEL_F1,2,250,0.01,0.008,5e-05,-5.810697785437025
TATASTEEL_F1,3,250,0.01,0.008,5e-05,13.116347905393466
TATASTEEL_F1,4,250,0.01,0.008,5e-05,-0.8873601415208876
TATASTEEL_F1,6,250,0.01,0.008,5e-05,11.464200369778421
TATASTEEL_F1,8,250,0.01,0.008,5e-05,-19.89863069841857
TATASTEEL_F1,10,250,0.01,0.008,5e-05,6.46564346568812
TATASTEEL_F1,12,250,0.01,0.008,5e-05,6.364555183440923
TATASTEEL_F1,14,250,0.01,0.008,5e-05,-13.719306674734
TATASTEEL_F1,16,250,0.01,0.008,5e-05,-9.485514188661027
TATASTEEL_F1,2,300,0.01,0.008,5e-05,-2.16016112562456
TATASTEEL_F1,3,300,0.01,0.008,5e-05,-12.513960452373329
TATASTEEL_F1,4,300,0.01,0.008,5e-05,17.276657833367224
TATASTEEL_F1,6,300,0.01,0.008,5e-05,12.225117202170722
TATASTEEL_F1,8,300,0.01,0.008,5e-05,-9.834426757499969
TATASTEEL_F1,10,300,0.01,0.008,5e-05,10.680690610932796
TATASTEEL_F1,12,300,0.01,0.008,5e-05,9.11684748509276
TATASTEEL_F1,14,300,0.01,0.008,5e-05,-10.360004007731948
TATASTEEL_F1,16,300,0.01,0.008,5e-05,8.11459110146453
TATASTEEL_F1,2,400,0.01,0.008,5e-05,1.9396345949756144
TATASTEEL_F1,3,400,0.01,0.008,5e-05,23.51914596290925
TATASTEEL_F1,4,400,0.01,0.008,5e-05,-6.943164420896897
TATASTEEL_F1,6,400,0.01,0.008,5e-05,11.71704681333894
TATASTEEL_F1,8,400,0.01,0.008,5e-05,-5.567996988744495
TATASTEEL_F1,10,400,0.01,0.008,5e-05,-10.330960433490633
TATASTEEL_F1,12,400,0.01,0.008,5e-05,7.388980546027013
TATASTEEL_F1,14,400,0.01,0.008,5e-05,3.235001852921271
TATASTEEL_F1,16,400,0.01,0.008,5e-05,-9.286520051637815
HDIL_F1,2,100,0.01,0.008,5e-05,6.749840254681949
HDIL_F1,3,100,0.01,0.008,5e-05,-3.889891132039569
HDIL_F1,4,100,0.01,0.008,5e-05,4.788919296499272
HDIL_F1,6,100,0.01,0.008,5e-05,-13.802994988086192
HDIL_F1,8,100,0.01,0.008,5e-05,2.512514084367101
HDIL_F1,10,100,0.01,0.008,5e-05,-6.899453491000407
HDIL_F1,12,100,0.01,0.008,5e-05,2.6914640905707055
HDIL_F1,14,100,0.01,0.008,5e-05,7.349233450451664
HDIL_F1,16,100,0.01,0.008,5e-05,7.0700156152947224
HDIL_F1,2,150,0.01,0.008,5e-05,2.5585881676335465
HDIL_F1,3,150,0.01,0.008,5e-05,12.21240287749854
HDIL_F1,4,150,0.01,0.008,5e-05,1.6744362139537117
HDIL_F1,6,150,0.01,0.008,5e-05,1.2014360842331762
HDIL_F1,8,150,0.01,0.008,5e-05,-7.10659569444716
HDIL_F1,10,150,0.01,0.008,5e-05,2.9347769195297913
HDIL_F1,12,150,0.01,0.008,5e-05,2.625516585212173
HDIL_F1,14,150,0.01,0.008,5e-05,-5.4252602013126765
HDIL_F1,16,150,0.01,0.008,5e-05,3.1043871430217918
HDIL_F1,2,200,0.01,0.008,5e-05,-1.396357984729013
HDIL_F1,3,200,0.01,0.008,5e-05,-0.7183084241773607
HDIL_F1,4,200,0.01,0.008,5e-05,-3.946219734528267
HDIL_F1,6,200,0.01,0.008,5e-05,-0.08754433639991399
HDIL_F1,8,200,0.01,0.008,5e-05,-3.0249809089074597
HDIL_F1,10,200,0.01,0.008,5e-05,-4.265550972090793
HDIL_F1,12,200,0.01,0.008,5e-05,3.3684562545696073
HDIL_F1,14,200,0.01,0.008,5e-05,-3.1027489468516856
HDIL_F1,16,200,0.01,0.008,5e-05,-6.283119260336001
HDIL_F1,2,250,0.01,0.008,5e-05,-4.519372288423895
HDIL_F1,3,250,0.01,0.008,5e-05,-0.3488456555329811
HDIL_F1,4,250,0.01,0.008,5e-05,-1.3812702495726525
HDIL_F1,6,250,0.01,0.008,5e-05,-7.359402280936111
HDIL_F1,8,250,0.01,0.008,5e-05,2.3499347691516403
HDIL_F1,10,250,0.01,0.008,5e-05,0.35839455346144966
HDIL_F1,12,250,0.01,0.008,5e-05,-12.110985147757692
HDIL_F1,14,250,0.01,0.008,5e-05,-2.5556020389855716
HDIL_F1,16,250,0.01,0.008,5e-05,2.823192986488876
HDIL_F1,2,300,0.01,0.008,5e-05,8.872640257878261
HDIL_F1,3,300,0.01,0.008,5e-05,-9.196202288145173
HDIL_F1,4,300,0.01,0.008,5e-05,-3.6264870107446057
HDIL_F1,6,300,0.01,0.008,5e-05,-0.6418744766728435
HDIL_F1,8,300,0.01,0.008,5e-05,1.5272774740662243
HDIL_F1,10,300,0.01,0.008,5e-05,4.484194760784366
HDIL_F1,12,300,0.01,0.008,5e-05,6.484334816067783
HDIL_F1,14,300,0.01,0.008,5e-05,-0.7924022366867178
HDIL_F1,16,300,0.01,0.008,5e-05,8.601669187785376
HDIL_F1,2,400,0.01,0.008,5e-05,2.733370112337119
HDIL_F1,3,400,0.01,0.008,5e-05,-6.822001801282996
HDIL_F1,4,400,0.01,0.008,5e-05,-3.91683607917368
HDIL_F1,6,400,0.01,0.008,5e-05,0.15869662819774089
HDIL_F1,8,400,0.01,0.008,5e-05,0.337383042021866
HDIL_F1,10,400,0.01,0.008,5e-05,6.117362928779646
HDIL_F1,12,400,0.01,0.008,5e-05,7.241663087097394
HDIL_F1,14,400,0.01,0.008,5e-05,0.2794828053575005
HDIL_F1,16,400,0.01,0.008,5e-05,7.102982920732259
SILVERMIC_F1,2,100,0.01,0.008,5e-05,0.9571508596310396
SILVERMIC_F1,3,100,0.01,0.008,5e-05,2.5345319914191977
SILVERMIC_F1,4,100,0.01,0.008,5e-05,12.073984332756682
SILVERMIC_F1,6,100,0.01,0.008,5e-05,-0.002312451909625146
SILVERMIC_F1,8,100,0.01,0.008,5e-05,13.361508778955633
SILVERMIC_F1,10,100,0.01,0.008,5e-05,10.050597078832379
SILVERMIC_F1,12,100,0.01,0.008,5e-05,0.9962324980139492
SILVERMIC_F1,14,100,0.01,0.008,5e-05,7.128430088877158
SILVERMIC_F1,16,100,0.01,0.008,5e-05,8.516444085954866
SILVERMIC_F1,2,150,0.01,0.008,5e-05,2.349917394589962
SILVERMIC_F1,3,150,0.01,0.008,5e-05,-5.3254657821976465
SILVERMIC_F1,4,150,0.01,0.008,5e-05,-2.3772742601948393
SILVERMIC_F1,6,150,0.01,0.008,5e-05,7.989103688383126
SILVERMIC_F1,8,150,0.01,0.008,5e-05,9.974909088157347
SILVERMIC_F1,10,150,0.01,0.008,5e-05,-2.3719592220332486
SILVERMIC_F1,12,150,0.01,0.008,5e-05,6.815061609995299
SILVERMIC_F1,14,150,0.01,0.008,5e-05,18.190448877498987
SILVERMIC_F1,16,150,0.01,0.008,5e-05,1.9670606222276898
SILVERMIC_F1,2,200,0.01,0.008,5e-05,-4.533806764256932
SILVERMIC_F1,3,200,0.01,0.008,5e-05,8.765018416804327
SILVERMIC_F1,4,200,0.01,0.008,5e-05,1.2860917424825757
SILVERMIC_F1,6,200,0.01,0.008,5e-05,-0.3269065915287861
SILVERMIC_F1,8,200,0.01,0.008,5e-05,-10.0872525615039
SILVERMIC_F1,10,200,0.01,0.008,5e-05,2.526381639753117
SILVERMIC_F1,12,200,0.01,0.008,5e-05,14.290769909599899
SILVERMIC_F1,14,200,0.01,0.008,5e-05,18.683001900810137
SILVERMIC_F1,16,200,0.01,0.008,5e-05,10.003118937384325
SILVERMIC_F1,2,250,0.01,0.008,5e-05,10.06508552518719
SILVERMIC_F1,3,250,0.01,0.008,5e-05,6.895513321087998
SILVERMIC_F1,4,250,0.01,0.008,5e-05,-3.278504515750369
SILVERMIC_F1,6,250,0.01,0.008,5e-05,13.253201674746794
SILVERMIC_F1,8,250,0.01,0.008,5e-05,-2.3271478966188974
SILVERMIC_F1,10,250,0.01,0.008,5e-05,-0.37406750625760266
SILVERMIC_F1,12,250,0.01,0.008,5e-05,-3.5080700387475794
SILVERMIC_F1,14,250,0.01,0.008,5e-05,6.671117741311372
SILVERMIC_F1,16,250,0.01,0.008,5e-05,5.148027817889433
SILVERMIC_F1,2,300,0.01,0.008,5e-05,-9.701230774767456
SILVERMIC_F1,3,300,0.01,0.008,5e-05,-3.164143296864763
SILVERMIC_F1,4,300,0.01,0.008,5e-05,-0.4704942205152607
SILVERMIC_F1,6,300,0.01,0.008,5e-05,-0.0723039245265733
SILVERMIC_F1,8,300,0.01,0.008,5e-05,4.129306596326954
SILVERMIC_F1,10,300,0.01,0.008,5e-05,1.1919938533532237
SILVERMIC_F1,12,300,0.01,0.008,5e-05,7.11847956546674
SILVERMIC_F1,14,300,0.01,0.008,5e-05,-4.807614940524607
SILVERMIC_F1,16,300,0.01,0.008,5e-05,6.227765381553718
SILVERMIC_F1,2,400,0.01,0.008,5e-05,-1.4438264081597318
SILVERMIC_F1,3,400,0.01,0.008,5e-05,-5.438900950157233
SILVERMIC_F1,4,400,0.01,0.008,5e-05,7.360327447325177
SILVERMIC_F1,6,400,0.01,0.008,5e-05,-1.5373532027677328
SILVERMIC_F1,8,400,0.01,0.008,5e-05,17.196301086309738
SILVERMIC_F1,10,400,0.01,0.008,5e-05,9.87310025157253
SILVERMIC_F1,12,400,0.01,0.008,5e-05,20.32936580050768
SILVERMIC_F1,14,400,0.01,0.008,5e-05,6.577943886182802
SILVERMIC_F1,16,400,0.01,0.008,5e-05,7.668431799929554
NC-SYOREF_F1,2,100,0.01,0.008,5e-05,-12.941785826964136
NC-SYOREF_F1,3,100,0.01,0.008,5e-05,1.7383700140425562
NC-SYOREF_F1,4,100,0.01,0.008,5e-05,1.2757114220368848
NC-SYOREF_F1,6,100,0.01,0.008,5e-05,4.761789773035563
NC-SYOREF_F1,8,100,0.01,0.008,5e-05,9.147072201856599
NC-SYOREF_F1,10,100,0.01,0.008,5e-05,7.66916095057355
NC-SYOREF_F1,12,100,0.01,0.008,5e-05,9.498425458396698
NC-SYOREF_F1,14,100,0.01,0.008,5e-05,-7.369960326810842
NC-SYOREF_F1,16,100,0.01,0.008,5e-05,-7.616232109512566
NC-SYOREF_F1,2,150,0.01,0.008,5e-05,6.402406247243331
NC-SYOREF_F1,3,150,0.01,0.008,5e-05,5.039850350987907
NC-SYOREF_F1,4,150,0.01,0.008,5e-05,2.3411172052605567
NC-SYOREF_F1,6,150,0.01,0.008,5e-05,1.871849954055449
NC-SYOREF_F1,8,150,0.01,0.008,5e-05,6.90140380171802
NC-SYOREF_F1,10,150,0.01,0.008,5e-05,7.581657005322229
NC-SYOREF_F1,12,150,0.01,0.008,5e-05,-5.312902341447434
NC-SYOREF_F1,14,150,0.01,0.008,5e-05,8.249133886643968
NC-SYOREF_F1,16,150,0.01,0.008,5e-05,-7.157666980913935
NC-SYOREF_F1,2,200,0.01,0.008,5e-05,0.6764426328266682
NC-SYOREF_F1,3,200,0.01,0.008,5e-05,13.592201296529428
NC-SYOREF_F1,4,200,0.01,0.008,5e-05,3.1175918578190798
NC-SYOREF_F1,6,200,0.01,0.008,5e-05,7.864506915846059
NC-SYOREF_F1,8,200,0.01,0.008,5e-05,-2.6083558758109526
NC-SYOREF_F1,10,200,0.01,0.008,5e-05,-3.890651792510258
NC-SYOREF_F1,12,200,0.01,0.008,5e-05,-1.92781574985873
NC-SYOREF_F1,14,200,0.01,0.008,5e-05,5.201186758482712
NC-SYOREF_F1,16,200,0.01,0.008,5e-05,-0.18479577123162727
NC-SYOREF_F1,2,250,0.01,0.008,5e-05,-0.5514120465620165
NC-SYOREF_F1,3,250,0.01,0.008,5e-05,7.498467595514446
NC-SYOREF_F1,4,250,0.01,0.008,5e-05,-2.1612011728783243
NC-SYOREF_F1,6,250,0.01,0.008,5e-05,9.454666839471649
NC-SYOREF_F1,8,250,0.01,0.008,5e-05,2.8006691337748357
NC-SYOREF_F1,10,250,0.01,0.008,5e-05,1.3999121231978329
NC-SYOREF_F1,12,250,0.01,0.008,5e-05,5.628785582686979
NC-SYOREF_F1,14,250,0.01,0.008,5e-05,0.2034771999721574
NC-SYOREF_F1,16,250,0.01,0.008,5e-05,-3.7835532632260027
NC-SYOREF_F1,2,300,0.01,0.008,5e-05,-5.709094028950467
NC-SYOREF_F1,3,300,0.01,0.008,5e-05,3.638391515116979
NC-SYOREF_F1,4,300,0.01,0.008,5e-05,4.421281864094473
NC-SYOREF_F1,6,300,0.01,0.008,5e-05,-2.4743573152432474
NC-SYOREF_F1,8,300,0.01,0.008,5e-05,-2.740280879420809
NC-SYOREF_F1,10,300,0.01,0.008,5e-05,-3.6295042246352716
NC-SYOREF_F1,12,300,0.01,0.008,5e-05,4.077331252041216
NC-SYOREF_F1,14,300,0.01,0.008,5e-05,-2.7432655274494455
NC-SYOREF_F1,16,300,0.01,0.008,5e-05,11.20674231552805
NC-SYOREF_F1,2,400,0.01,0.008,5e-05,0.7035411844446005
NC-SYOREF_F1,3,400,0.01,0.008,5e-05,7.012219444277612
NC-SYOREF_F1,4,400,0.01,0.008,5e-05,-0.8654099681790206
NC-SYOREF_F1,6,400,0.01,0.008,5e-05,4.85730582642141
NC-SYOREF_F1,8,400,0.01,0.008,5e-05,0.4034981448499897
NC-SYOREF_F1,10,400,0.01,0.008,5e-05,6.115264466564896
NC-SYOREF_F1,12,400,0.01,0.008,5e-05,4.584026282691456
NC-SYOREF_F1,14,400,0.01,0.008,5e-05,4.445865480107636
NC-SYOREF_F1,16,400,0.01,0.008,5e-05,-0.3916003489858322
CENTURYTEX_F1,2,100,0.01,0.008,5e-05,-15.643936531846537
CENTURYTEX_F1,3,100,0.01,0.008,5e-05,-2.8632704438018797
CENTURYTEX_F1,4,100,0.01,0.008,5e-05,-18.285573148804446
CENTURYTEX_F1,6,100,0.01,0.008,5e-05,-11.367765258319896
CENTURYTEX_F1,8,100,0.01,0.008,5e-05,7.49316731160059
CENTURYTEX_F1,10,100,0.01,0.008,5e-05,11.24045224439547
CENTURYTEX_F1,12,100,0.01,0.008,5e-05,-15.555645997471402
CENTURYTEX_F1,14,100,0.01,0.008,5e-05,-15.560687557524666
CENTURYTEX_F1,16,100,0.01,0.008,5e-05,9.977155534510128
CENTURYTEX_F1,2,150,0.01,0.008,5e-05,-7.784309168484427
CENTURYTEX_F1,3,150,0.01,0.008,5e-05,-3.1565129044893614
CENTURYTEX_F1,4,150,0.01,0.008,5e-05,22.04053822438743
CENTURYTEX_F1,6,150,0.01,0.008,5e-05,17.135191261309025
CENTURYTEX_F1,8,150,0.01,0.008,5e-05,6.182197743017603
CENTURYTEX_F1,10,150,0.01,0.008,5e-05,-12.126338594848573
CENTURYTEX_F1,12,150,0.01,0.008,5e-05,0.7839006616711997
CENTURYTEX_F1,14,150,0.01,0.008,5e-05,-6.987912861866363
CENTURYTEX_F1,16,150,0.01,0.008,5e-05,0.5755269965651122
CENTURYTEX_F1,2,200,0.01,0.008,5e-05,-3.4678605063946155
CENTURYTEX_F1,3,200,0.01,0.008,5e-05,-1.2081035029341325
CENTURYTEX_F1,4,200,0.01,0.008,5e-05,12.48950535797917
CENTURYTEX_F1,6,200,0.01,0.008,5e-05,-7.349395635384348
CENTURYTEX_F1,8,200,0.01,0.008,5e-05,3.3392240270654128
CENTURYTEX_F1,10,200,0.01,0.008,5e-05,-0.5008648091976764
CENTURYTEX_F1,12,200,0.01,0.008,5e-05,-9.170160456413956
CENTURYTEX_F1,14,200,0.01,0.008,5e-05,-6.601856052186128
CENTURYTEX_F1,16,200,0.01,0.008,5e-05,25.764753180902346
CENTURYTEX_F1,2,250,0.01,0.008,5e-05,-2.4626505169602297
CENTURYTEX_F1,3,250,0.01,0.008,5e-05,-13.63085032853516
CENTURYTEX_F1,4,250,0.01,0.008,5e-05,-5.0757688156637615
CENTURYTEX_F1,6,250,0.01,0.008,5e-05,-1.9010234481390054
CENTURYTEX_F1,8,250,0.01,0.008,5e-05,3.6199834488086946
CENTURYTEX_F1,10,250,0.01,0.008,5e-05,-4.975888448765364
CENTURYTEX_F1,12,250,0.01,0.008,5e-05,7.634351344881707
CENTURYTEX_F1,14,250,0.01,0.008,5e-05,-3.5324511047864937
CENTURYTEX_F1,16,250,0.01,0.008,5e-05,-11.152353052441
CENTURYTEX_F1,2,300,0.01,0.008,5e-05,22.905042773799767
CENTURYTEX_F1,3,300,0.01,0.008,5e-05,3.9573623498884825
CENTURYTEX_F1,4,300,0.01,0.008,5e-05,5.821379678192051
CENTURYTEX_F1,6,300,0.01,0.008,5e-05,6.803975253287509
CENTURYTEX_F1,8,300,0.01,0.008,5e-05,-1.4629545072238015
CENTURYTEX_F1,10,300,0.01,0.008,5e-05,-12.82203139230569
CENTURYTEX_F1,12,300,0.01,0.008,5e-05,-4.675663788506334
CENTURYTEX_F1,14,300,0.01,0.008,5e-05,-2.3962669634996048
CENTURYTEX_F1,16,300,0.01,0.008,5e-05,-7.603405392056828
CENTURYTEX_F1,2,400,0.01,0.008,5e-05,-10.720366050890606
CENTURYTEX_F1,3,400,0.01,0.008,5e-05,-16.57497349314593
CENTURYTEX_F1,4,400,0.01,0.008,5e-05,6.911247597140546
CENTURYTEX_F1,6,400,0.01,0.008,5e-05,-3.6971055393595464
CENTURYTEX_F1,8,400,0.01,0.008,5e-05,-12.833905162751124
CENTURYTEX_F1,10,400,0.01,0.008,5e-05,-7.611948381902045
CENTURYTEX_F1,12,400,0.01,0.008,5e-05,-3.3867549164454003
CENTURYTEX_F1,14,400,0.01,0.008,5e-05,-0.19031902981737625
CENTURYTEX_F1,16,400,0.01,0.008,5e-05,-3.227800425456373
BHEL_F1,2,100,0.01,0.008,5e-05,12.574649682481919
BHEL_F1,3,100,0.01,0.008,5e-05,26.85301491818326
BHEL_F1,4,100,0.01,0.008,5e-05,-10.442772875865657
BHEL_F1,6,100,0.01,0.008,5e-05,-0.8715709030878815
BHEL_F1,8,100,0.01,0.008,5e-05,7.739963361668534
BHEL_F1,10,100,0.01,0.008,5e-05,9.094641816362037
BHEL_F1,12,100,0.01,0.008,5e-05,26.713108107825857
BHEL_F1,14,100,0.01,0.008,5e-05,2.794709312984711
BHEL_F1,16,100,0.01,0.008,5e-05,2.6717419753368388
BHEL_F1,2,150,0.01,0.008,5e-05,8.014092972271092
BHEL_F1,3,150,0.01,0.008,5e-05,-0.22041394636445055
BHEL_F1,4,150,0.01,0.008,5e-05,-6.398787532328177
BHEL_F1,6,150,0.01,0.008,5e-05,13.1267932822537
BHEL_F1,8,150,0.01,0.008,5e-05,6.698934806043821
